id,username,date,time,place,tweet,hashtags,tag
1346806206535401472,iknowyo26706298,2021-01-06,20:09:56,,มึงแม่งบริหารจัดการเหี้ยไรไม่ได้สักอย่างอะอีรัฐบาล บริหารได้แต่ผลประโยชน์ที่เข้ากระเป๋าตัวเองกับนายทุน ยังหน้ามาโยนความผิดให้ประชาชนอีก เฮงซวย,"['โควิด19', 'โควิดสมุทรสาคร']",pos
1346804155843715072,seokjin_jinbts,2021-01-06,20:01:47,,เอ่อออ แล้วมันจะติดมั้ยเนี่ย แม่ฉันยิ่งกลัวโรคนี่ พอรู้ว่าปลากระป๋องสมุทรสาครติดเชื้อกลัวใหญ่โต,"['โควิด19', 'โควิดสมุทรสาคร']",neg
1346803564786585600,tannam8d,2021-01-06,19:59:26,,ทำไมบอกชื่อหน่วยงานไม่ได้อ่ะ ของราชการ แล้วมีคนมาติดต่อด้วย งง,"['โควิด19', 'โควิดนนทบุรี', 'โควิดสมุทรสาคร']",pos
1346802456852713473,tangdongza,2021-01-06,19:55:02,,มุ้งมิ้ง มาใช้บริการได้นะ ไม่ติด,"['โควิท19', 'โควิด19', 'โควิดสมุทรสาคร', 'ม็อบย่างกุ้ง', 'ม็อบสามสลึง', 'สนับสนุน112', 'ปลดแอกล้มเจ้า', 'ปลดแอกล้มสถาบัน', 'คณะราษฎร์ล้มสถาบัน', 'คณะราษฎร์ล้มการปกครอง', 'เรารักสถาบันพระมหากษัตริย์', 'covid19']",pos
1346802218687578114,dookgsxr,2021-01-06,19:54:05,,วันศุกร์ต้องไปมหาชัย ต้องเจอคนให้น้อยที่สุด,"['โควิด19', 'โควิดสมุทรสาคร']",pos
1346800596737691648,aya_aya1988,2021-01-06,19:47:39,,พี่ที่ขายของด้วยกันบ้านอยู่สมุทรสาครตอนนี้มีประกาศเข้มงวด เข้าออกต้องมีใบตรวจโรคโควิดรับรอง คำถามจากแม่ค้าตาดำๆที่ขายของไม่ค่อยได้คือ กูต้องไปจ่ายเงินตรวจเองเพื่อเดินทางทำมาหากินปะ ละคือหลักพันอะ พลักภาระเก่งมาก หรือถ้าเราตกข่าว มีให้ตรวจฟรีก็บอกด้วย,"['โควิด19', 'โควิดสมุทรสาคร']",pos
1346800137138393089,buhom_shop,2021-01-06,19:45:49,,สนใจเมนชั่นไว้ก่อนเฟบไว้ก่อนได้นะคะ เดี๋ยวมาลงรายละเอียดอีกทีค่า ติดตามได้เลยนะคะ,"['หน้ากากอนามัย', 'หน้ากากอนามัยทางการแพทย์', 'หน้ากากkf94', 'หน้ากากอนามัยเกาหลี', 'โควิดสมุทรสาคร', 'โควิท19', 'โควิด19']",pos
1346799156615028737,aotto89616076,2021-01-06,19:41:55,,แล้ว บ่อน ที่ ระยอง สนามมวย และ ลักลอบนำเข้าอรงงานพม่าละ เงียบกริ้บ เลยนะมุง,"['โควิดสมุทรสาคร', 'โควิด19', 'โควิดสมุทรปราการ', 'ตํารวจทําร้ายประชาชน', 'รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน']",neg
1346798887349096449,maisonwanvipa,2021-01-06,19:40:51,,เข้าสู่แต่ละอุตสาหกรรมแล้ว,"['โควิดวันนี้', 'โควิด19', 'โควิดสมุทรสาคร']",neg
1346798665814294529,1212312121heey,2021-01-06,19:39:58,,จะออกจากพื้นที่ส่งของค้าขาย ต้องแจ้งใคร,"['โควิดสมุทรสาคร', 'โควิด19']",pos
1346797445536092162,thairath_news,2021-01-06,19:35:07,,สมุทรสาครยอดพุ่ง พบผู้ติดเชื้อเพิ่มอีก ราย แบ่งเป็น การค้นหาเชิงรุก ราย คนไทย ต่างด้าว ผู้ป่วยในโรงพยาบาล ราย คนไทย ต่างด้าว ผู้ป่วยยืนยันสะสม ราย หายป่วย ราย เสียชีวิตสะสม ราย,"['โควิดสมุทรสาคร', 'โควิด19', 'ไทยรัฐออนไลน์']",neg
1346797085304127489,chu_onlinenews,2021-01-06,19:33:42,,#โควิดกรุงเทพ สน.ภาษีเจริญ มีคำสั่งกักตัวตำรวจ นาย ในที่พักของตนเอง ห้ามยุ่งเกี่ยวกับบุคคลภายนอก หลังพบไปพื้นที่เสี่ยงสัมผัสใกล้ชิดคนต่างด้าว,"['โควิดกรุงเทพ', 'โควิด19', 'โควิด', 'โควิดนนทบุรี', 'covid19', 'โควิดระยอง', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346791983218528256,teegrpm2,2021-01-06,19:13:25,,ไม่มีอะไรแย่หรือน่าอายหรอก..ถ้าพูดความจริง ฝากไว้ให้หมอทวีศิลป์คิด,"['covid_19', 'covidー19', 'โควิดสมุทรสาคร']",pos
1346791922833113088,chu_onlinenews,2021-01-06,19:13:11,,รมช.สธ. เผยชายไทย อายุ ปี,"['จันทบุรี', 'โควิด19', 'บ่อนระยอง', 'โควิด', 'โควิดกรุงเทพ', 'โควิดนนทบุรี', 'covid19', 'โควิดระยอง', 'โควิดสมุทรสาคร']",pos
1346791169871683585,gulflism17,2021-01-06,19:10:11,,จังหวัดออกนอกพื้นที่ต้องมีหนังสือรับรอง มีผลพรุ่งนี้,"['โควิด19', 'covid_19', 'covid19', 'โควิดสมุทรสาคร', 'โควิดชลบุรี', 'โควิดระยอง', 'โควิดตราด', 'โควิดจันทบุรี']",neg
1346789329834676224,jediace_,2021-01-06,19:02:53,,ในเมื่อไม่ได้กลับบ้าน ก็จะขออยู่ด่าความเฮงซวยของเจ้าหน้าที่รัฐที่ปล่อยปะละเลยไปจนกว่ามันจะชิปหาย,"['โควิท19', 'โควิดสมุทรสาคร', 'สู้โควิดด้วยกัน']",pos
1346788655046619143,jesjuejang,2021-01-06,19:00:12,,ช้านรักหมอและพยาบาล ตลอดจนพ่อบ้านใน รพ. ค่ะ .,"['โควิด', 'โควิดสมุทรสาคร', 'โควิดนนทบุรี', 'โควิดขอนแก่น']",pos
1346787567321026561,bangkokinsight,2021-01-06,18:55:52,,ธนาคารกรุงเทพ แจ้งพนักงานสำนักงานใหญ่ติดโควิด จากบ้าน จ.สมุทรสาคร,"['thebangkokinsight', 'โควิด', 'โควิด19', 'ธนาคารกรุงเทพ', 'กทม', 'สีลม', 'กรุงเทพ', 'โควิดสมุทรสาคร', 'สมุทรสาคร']",neg
1346787345622732811,anonymouscitiz9,2021-01-06,18:54:59,,คน ยืนยันแล้วนะว่าเป็นเคสใหม่ ไม่ใช่เคส + ที่ตอแหลมาทั้งวัน และเจอแค่เฉพาะโรงงานเดียว ไม่ใช่หลายที่อย่างที่ออกมาให้ข่าวตอนแรกด้วย,"['โควิด19', 'โควิดสมุทรสาคร', 'สถานการณ์โควิดวันนี้', 'โควิด']",pos
1346786265098665984,kkkatem1d,2021-01-06,18:50:42,,#ประกันโควิด คุ้มมาก ช่วยผ่อนหนักให้เป็นเบา จ่ายเพียงปี ของวิริยะประกันภัย ตรวจเจอเชื้อโควิดรับเงินก้อน บาท มีเงินชดเชยกรณีนอน รพ. บาทวัน สนใจแอดมาสอบถามเพิ่มเติม แตะลิงก์แอดไลน์เลย,"['ประกันโควิด19', 'โควิท19', 'โควิดสมุทรสาคร']",pos
1346784999341658113,businesstodayth,2021-01-06,18:45:40,,ด่วน สมุทรสาคร อัพเดทตัวเลขผู้ติดเชื้อโควิดล่าสุดวันนี้ ม.ค. เวลา . น. เพิ่มอีก ราย . อ่านต่อ .,"['โควิดสมุทรสาคร', 'สมุทรสาคร']",neg
1346781310866444288,matichononline,2021-01-06,18:31:01,,สมุทรสาคร พบติดเชื้อโควิด เพิ่ม ราย รวมสะสม รายแล้ว,"['สถานการณ์โควิด', 'โควิดวันนี้', 'สถานการณ์โควิดวันนี้', 'โควิดสมุทรสาคร']",neg
1346775771495292928,tnnthailand,2021-01-06,18:09:00,,โรงงานปลากระป๋อง นอติลุส สั่งหยุดผลิต หลังพบพนง.ติดโควิด,"['โควิดวันนี้', 'โควิดสมุทรสาคร', 'covid_19', 'โควิด19', 'covid19', 'tnn', 'tnnthailand', 'tnnช่อง16', 'tnnonline']",neg
1346774712882327552,chu_onlinenews,2021-01-06,18:04:48,,ทอท.แจง พนักงานชิปปิ้ง พื้นที่ปลอดอากร,"['สุวรรณภูมิ', 'โควิด19', 'โควิด', 'โควิดกรุงเทพ', 'โควิดนนทบุรี', 'covid19', 'โควิดสมุทรปราการ', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",neg
1346770424957308928,samutsakhon_skn,2021-01-06,17:47:45,,เจ้าหน้าที่กองพันทหารสื่อสารที่ พร้อมกับเจ้าหน้าที่บรรเทาสาธารณภัย ช่วยกันลำเลียงสิ่งของจำเป็น และเตียงนอนประกอบติดตั้งให้แล้วเสร็จในโกดัง จำนวน อาคาร เพื่อพร้อมรับ ผู้ป่วยไม่รุนแรงเข้าพัก,"['โควิด', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346769853265285120,yingyotkansorn,2021-01-06,17:45:29,,อธิบดีกรมควบคุมโรค แถลงแรงงาน,"['สมุทรสาคร', 'โควิด', 'โควิด19', 'โควิดสมุทรสาคร']",pos
1346760259092660224,perjurecaption,2021-01-06,17:07:22,,ใส่แมสคือหน้าที่ของคุณ ส่วนใส่ใจคุณคือหน้าที่ของผม,"['โควิด19', 'โควิดวันนี้', 'โควิดสมุทรสาคร']",pos
1346759939243479040,gailblog,2021-01-06,17:06:05,,#โควิดสมุทรสาคร วันนี้ อมก มากก ถ้าฉีดแอลที่หน้า ที่อาหาร ทุกอย่างได้ กุจะทำ,['โควิดสมุทรสาคร'],pos
1346759923477094401,spattzie,2021-01-06,17:06:02,,ซื้อซัมดาซูอย่างไรให้ห่างไกลโควิท สั่งซื้อทางออนไลน์ไง ซื้อได้ที่ ชื้อเลยที่,"['samdasoo', 'ซัมดาซู', 'น้ำแร่ธรรมชาติ', 'โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิดสมุทรปราการ', 'covid19', 'โควิด19', 'โควิดกรุงเทพ', 'หน้ากากอนามัย']",pos
1346759145823686657,kapookdotcom,2021-01-06,17:02:56,,โรงงานนอติลุส หยุดผลิต หลังคนงานติดโควิด คน,"['โควิดสมุทรสาคร', 'โควิดวันนี้', 'โควิด19', 'covid19', 'kapook']",neg
1346757724420202496,chu_onlinenews,2021-01-06,16:57:17,,#พื้นที่ควบคุมสูงสุดและเข้มงวด จังหวัด • สมุทรสาคร • ระยอง • จันทบุรี • ชลบุรี • ตราด ต้องแสดงใบอนุญาตจำเป็นในการเดินทางจากเจ้าหน้าที่ในภูมิลำเนา,"['พื้นที่ควบคุมสูงสุดและเข้มงวด', 'โควิด', 'โควิดกรุงเทพ', 'โควิด19', 'covid19', 'โควิดระยอง', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346755755098034176,misoreview,2021-01-06,16:49:28,,ติด คน แต่ใน จม. เขียนว่า จำนวนหนึ่ง ไม่ได้นะแม่ ล้องงง,"['โควิด19', 'ปลากระป๋อง', 'โควิดสมุทรสาคร']",pos
1346751741375643655,kapookdotcom,2021-01-06,16:33:31,,เมื่อมีคนในโรงงานติดโควิด หลายคนก็กังวลว่าทูน่ากระป๋องจะยังสามารถกินได้ไหม มาฟังคำตอบกัน...,"['โควิดสมุทรสาคร', 'โควิด19', 'โควิดวันนี้', 'covid19', 'kapook']",pos
1346748603960754176,guidesukrit12,2021-01-06,16:21:03,,ถูกคนอื่นรังเกียจยังไม่เจ็บเท่ารังเกียจกันเอง ถ้าเราไม่ช่วยกันแล้วใครจะช่วยเรา,"['โรงพยาบาลสนาม', 'โควิดสมุทรสาคร', 'โควิด19', 'โควิดวันนี้']",pos
1346746001063723008,nichal3ungkee,2021-01-06,16:10:42,,อันดับ โควิดกทม.เพิ่มอีก รวมป่วย สยามรัฐ,"['สยามรัฐ', 'โควิด', 'โควิดกรุงเทพ', 'โควิดชลบุรี', 'โควิดระยอง', 'โควิดสมุทรสาคร', 'โควิดจันทบุรี', 'โควิดสมุทรปราการ', 'โควิดนนทบุรี', 'โควิดนครปฐม', 'โควิดปทุมธานี', 'โควิดตราด', 'โควิดวันนี้']",neg
1346744629748662274,happyto35206421,2021-01-06,16:05:15,,ชี้เป้า แว่นเฟสชีลด์ อันละ บาทเท่านั้น ร้านนี้มีผู้ซื้อจริงมารีวิวแล้ว ได้ของครบ ส่งไว กดเลย =&;,"['โควิดกรุงเทพ', 'โควิท19', 'โควิด', 'โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิดเชียงใหม่', 'ล็อกดาวน์', 'ใช้ดีบอกต่อ', 'โควิดระยอง', 'โควิด19', 'นิทานพันดาว', 'เข้มมุก', 'โควิดจันทบุรี']",pos
1346744434533093376,brighttodayth,2021-01-06,16:04:29,,โรงงานปลากระป๋อง นอติลุส ออกแถลงการณ์ยุติการผลิต หลังพบพนง.ติดโควิด,"['โควิด19', 'covid19', 'นอติลุส', 'โควิดสมุทรสาคร', 'สมุทรสาคร']",neg
1346744215808536580,thanawatlive,2021-01-06,16:03:37,,อธิบดีควบคุมโรค รับ ตรวจเชิกรุก บ.พัทยาฟู๊ด + ราย พบติดเชื้อ เคสจริง ซึ่งเป็นเลขสะสมที่ทยอยรายงานทางการไปแล้ว เผยใช้วิธีการเดียวกับตลาดกุ้ง ห้ามคนเข้าออก ผุด รพ.สนาม ยันไม่มีเล็ดลอดปะปน ส่วนผลิตภัณฑ์กระป๋องได้ใช้ความร้อนสูงฆ่าเชื้อปลอดภัย,"['โควิด19', 'โควิดสมุทรสาคร']",pos
1346744106253385730,businesstodayth,2021-01-06,16:03:10,,ไทยยูเนี่ยน กรุ๊ป แจ้ง ข่าวพนักงานโรงงานสมุทรสาคร ติด โควิด คน อ่านต่อ,"['tu', 'ไทยยูเนี่ยนกรุ๊ป', 'โควิดสมุทรสาคร', 'โควิด19']",neg
1346740327340593158,chu_onlinenews,2021-01-06,15:48:09,,บ. พัทยาฟู้ด ประเทศไทย จำกัด ผู้ผลิตอาหารกระป๋อง,"['นอติลุส', 'โควิด19', 'โควิด', 'โควิดกรุงเทพ', 'covid19', 'โควิดชลบุรี', 'โควิดสมุทรสาคร']",neg
1346738500385705984,jomnangthailand,2021-01-06,15:40:54,,ช่วง ประเทศไทยต้องการคนดี ขอบคุณแทนประชาชนสมุทรสาคร,['โควิดสมุทรสาคร'],pos
1346737606629883905,jhjinjiayu,2021-01-06,15:37:21,,งานกิ๊ฟหมดนี่ส่งลบ. ฿ งานเกาหลีจ้า มือ นะคะ ได้ไปหมดเลยนะ,"['เมจิ', 'ส่งต่อเสื้อผ้ามือสอง', 'ส่งต่อ', 'โควิดสมุทรสาคร', 'ส่งต่อเสื้อผ้ามือสอง', 'ตลาดนัดnctขายถูก', 'ส่งต่อน้ําหอม', 'ขายของสะสมbts', 'ชอบอะไรในแอคนี้', 'ส่งต่อเครื่องสําอาง', 'ส่งต่อเสื้อผ้ามือ2', 'นิทานพันดาว', 'เว้นเซเว่นทุกwednesday']",neg
1346736956516888576,khunpjj,2021-01-06,15:34:46,,กว่าจะแถลงความจริงได้ ..#โควิดวันนี้,"['โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิดกรุงเทพ', 'โควิด19', 'โควิดระยอง', 'โควิดจันทบุรี', 'โควิดชลบุรี', 'covid19', 'รัฐบาลเฮงซวย']",pos
1346735560233160704,mono29news,2021-01-06,15:29:13,,กรมควบคุมโรค แถลงชี้แจงกรณีมีการแชร์ข้อมูลโรงงานปลากระป๋องใน จ.สมุทรสาคร มีผู้ติดเชื้อโควิด ว่าตัวเลขผู้ติดเชื้อคือ ราย เป็นการค้นหาเชิงรุกในโรงงาน ซึ่งตัวเลขได้มีรายงานในก่อนหน้านี้แล้ว ไม่ได้มีการปกปิดข้อมูลแต่อย่างใด,"['โควิดสมุทรสาคร', 'mono29news']",pos
1346734108618022913,yingyotkansorn,2021-01-06,15:23:27,,#โควิด วันนี้ ม.ค. • สมุทรปราการ + สะสมราย • นนทบุรี + สะสมราย,"['โควิด19', 'โควิด', 'โควิดกรุงเทพ', 'โควิดนนทบุรี', 'covid19', 'โควิดระยอง', 'โควิดสมุทรสาคร', 'โควิดสมุทรปราการ']",neg
1346733213431996416,kking05008090,2021-01-06,15:19:53,,ขอขอบคุณท่านนายก อบต.วัฒนานะคะ เรื่องดีก็ต้องชื่นชม หวังว่า จะไม่มีชาวบ้านไปไล่อีกนะคะ เราต้องช่วยกัน,['โควิดสมุทรสาคร'],pos
1346732579639021569,sunan46063071,2021-01-06,15:17:22,,ส่งกำลังใจและชื่นชมแพทย์ พยาบาล เจ้าหน้าที่จากโรงพยาบาลพะเยา จ.พะเยา วันนี้ได้เดินทางมาช่วย โรงพยาบาลสนาม สมุทรสาคร,"['โรงพยาบาลสนาม', 'โควิด', 'โควิด19', 'โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิท19']",pos
1346726710088065024,dailynewstwit,2021-01-06,14:54:03,,#พัทยาฟู้ด ออกแถลงการณ์ ยืนยันมีพนักงานติดเชื้อ,"['พัทยาฟู้ด', 'โควิด19', 'patayafood', 'โควิดสมุทรสาคร', 'โควิดวันนี้', 'เดลินิวส์']",neg
1346724239609479168,teeneecom,2021-01-06,14:44:14,,ด่วน ชายไทยอาชีพขับรถ เซ่นโควิด ดับ ราย,"['โควิดวันนี้', 'โควิด19', 'โควิดชลบุรี', 'โควิดสมุทรสาคร', 'โควิด']",neg
1346722719333638144,bukgu,2021-01-06,14:38:11,,เพื่อชาติ ศาสน์ กษัตริย์ และประชาชน ค่ายกำแพงเพชรอัครโยธิน ที่อำเภอกระทุ่มแบนไง ครับ,"['เสียสละ', 'โรงพยาบาลสนาม', 'โควิดสมุทรสาคร']",pos
1346722418870505474,brighttodayth,2021-01-06,14:37:00,,ไทยยูเนี่ยน กรุ๊ป จำกัด ยืนยันผลตรวจพนักงานหลายหมื่นคน พบติดโควิด ราย คาดตรวจเสร็จทั้งหมดสัปดาห์หน้า อ่านข่าว,"['โควิดไทยยูเนี่ยน', 'ไทยยูเนี่ยนกรุ๊ป', 'โควิดสมุทรสาคร', 'ปลากระป๋อง']",neg
1346722343364616195,twozeotwozeo,2021-01-06,14:36:42,,ในยามวิกฤติเราจะเห็นความจริง คนจริง,"['โควิดวันนี้', 'โควิดสมุทรสาคร', 'covid19']",pos
1346721915881209856,thansettakij,2021-01-06,14:35:00,,ตรวจเข้มคนงาน นิคมอุตฯ ตั้ง รพ.สนาม สมุทรสาคร,"['covid19', 'โควิด19', 'โควิดสมุทรสาคร', 'รพสนาม']",pos
1346718895688675328,thanawatlive,2021-01-06,14:23:00,,ยอดโรงงานปลากระป๋องอะไรนั่น มันคือยอดรวมสะสมจากหลายบริษัท ซึ่ง ศบค.ยังไม่ได้รับรายงาน เพราะต้องกรองมาจาก สสจ.จว.ต้นทาง และต้องเข้าสู่กระบวรการสอบสวนโรคครับ รอ สมุทรสาครแถลงรอบ นะ,"['โควิด19', 'โควิดวันนี้', 'โควิดสมุทรสาคร']",pos
1346717902896914432,moreadrawmud,2021-01-06,14:19:03,,#โควิด คุณพี่ตำรวจ ควรมอง บ่อน บ่อนชนไก่ พวกลักลอบเข้ามาทำงาน ให้มองเป็นม๊อบคณะราษฎรนะคะ รับรองจับได้แน่ สู้ๆนะ,"['โควิด19', 'covid19', 'โควิดกรุงเทพ', 'โควิดสมุทรสาคร', 'โควิด19วันนี้']",pos
1346717596939292672,springnews_tv,2021-01-06,14:17:50,,ไทยยูเนี่ยนบิ๊กคลีนนิ่งทันทีหลังพนักงานติดโควิด คนจาก . หมื่น,"['โควิดสมุทรสาคร', 'โควิด19', 'spring']",neg
1346715596319178752,pani836ta,2021-01-06,14:09:53,,รถพระราชทาน ลงพื้นที่ สมุทรสาคร อีกแล้ว,"['โควิดสมุทรสาคร', 'โควิด19']",neg
1346714499940642816,vashi_porsche,2021-01-06,14:05:32,,เราเกลียดการบอกว่า ไม่ต้องกังวล เพราะที่ตัวเลขขึ้นเยอะเกิดจากการ ตรวจเชิงรุก เพราะที่ผ่านมาไม่ระบาดหนักเลยอาจแค่สุ่มตรวจ ได้หรอ โง่ โง่ ทั้งหมด เห้ออออออออ,"['โควิดกรุงเทพ', 'โควิดสมุทรสาคร', 'โควิด19วันนี้', 'โควิด', 'โควิด19']",pos
1346711821156110336,brighttodayth,2021-01-06,13:54:53,,สมุทรสาคร ชี้ ข่าวแรงงานโรงงานปลากระป๋องติดโควิด คน ข้อมูลเก่า,"['สมุทรสาคร', 'โควิดสมุทรสาคร', 'โควิด', 'โควิด19', 'โรงงานปลากระป๋อง', 'ปลากระป๋อง', 'แรงงาน']",neg
1346711766630219779,kapookdotcom,2021-01-06,13:54:40,,คนในโรงงานติดโควิด คน จริง แต่ไม่ใช่แค่จุดเดียว เป็นการนำตัวเลขมารวมกันทำให้มียอดติดเชื้อมาก,"['โควิดสมุทรสาคร', 'โควิดวันนี้', 'โควิด19', 'covid19', 'kapook']",pos
1346710622679887873,we_population,2021-01-06,13:50:07,,โรงงานผลิตปลากระป๋อง พื้นที่อำเภอเองสมุทรสาครติด,"['โควิด19', 'โควิดสมุทรสาคร']",neg
1346708536051417088,infoquestnews,2021-01-06,13:41:50,,#นอติลุส ปิดรง.สมุทรสาครฆ่าเชื้อหลังพบพนง.ติดโควิด ย้ำกระบวนผลิตปลอดภัยสูงสุด,"['นอติลุส', 'covid19', 'พัทยาฟู้ด', 'อาหารกระป๋อง', 'โควิด19', 'โควิดสมุทรสาคร', 'โรงงาน', 'อินโฟเควสท์']",neg
1346706408612323329,khaosodonline,2021-01-06,13:33:23,,แพทย์เผยอาการผวจ.สมุทรสาคร เช็กการทำงานปอดที่ยังเหลือ จ่อให้อาหารทางสายยาง,"['โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346705658071007232,dardarrenatar,2021-01-06,13:30:24,,#ส่งต่อ ฿ ค่ะ สนใจ แอดไลน์ หรือ ได้เลยค่ะ,"['ส่งต่อ', 'โควิดสมุทรสาคร', 'โควิด19', 'ใช้ดีบอกต่อ', 'ดีบอกต่อ', 'หน้ากากอนามัย']",pos
1346703166234976256,sikares,2021-01-06,13:20:30,,กรณีศึกษา การสื่อสารในภาวะวิกฤต การสื่อสารสาธารณสุข การสื่อสารมวลชน วารสารศาสตร์และสื่อสารมวลชน,"['สมุทรสาคร', 'โควิด19', 'โควิดสมุทรสาคร']",pos
1346702126408323072,new_healthkt,2021-01-06,13:16:22,,ไม่สร้างความแตกตื่น สำหรับ,['โควิดสมุทรสาคร'],pos
1346700456668532736,hasaddd,2021-01-06,13:09:44,,เมื่อทุกจังหวัดมีปัญหา นายกฯควรมาหาประชาชน เผื่อสร้างความมั่นใจ เพื่อให้กำลังใจปชช. แต่นี่เราไม่เคยเห็นนายกฯมา,"['โควิดสมุทรสาคร', 'โควิด19', 'โควิดวันนี้']",pos
1346700318914928641,id_intrend,2021-01-06,13:09:11,,อัปเดต โรงงานอาหารทะเล มหาชัย พบผู้ติดเชื้อ,"['โควิด19', 'trueidintrend', 'covid19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",neg
1346698013050351616,dailynewstwit,2021-01-06,13:00:01,,สสจ.สมุทรสาคร เผยข้อเท็จจริง ยอดแรงงานติดเชื้อกว่า คน รายงานไปแล้วเมื่อ วันก่อน พร้อมมุ่งเป้าตรวจหาเชื้อโรงงานขนาดใหญ่กว่า แห่ง,"['โควิด19', 'โควิดสมุทรสาคร', 'เดลินิวส์']",neg
1346695251835064321,happyto35206421,2021-01-06,12:49:03,,ชี้เป้า สเปรย์แก้ปวดจากสมุนไพร ไม่เหนียว ซึมไวใช้ง่าย แก้ปวดไหล่ปวดหลังได้ แบบเย็น =&;,"['โควิดกรุงเทพ', 'โควิท19', 'โควิด', 'โควิดวันนี้', 'โควิดสมุทรสาคร', 'โควิดเชียงใหม่', 'ล็อกดาวน์', 'ใช้ดีบอกต่อ', 'โควิดระยอง', 'หุ้น', 'พาร์ทไทม์']",pos
1346690289025515520,chu_onlinenews,2021-01-06,12:29:19,,#วัคซีนโควิด ล้านโดสสำหรับคนไทย เริ่มรับมอบ ก.พ. ฉีดให้ใครบ้าง,"['วัคซีนโควิด', 'โควิด', 'โควิดกรุงเทพ', 'โควิด19', 'covid19', 'โควิดระยอง', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346689157456777217,tnnthailand,2021-01-06,12:24:50,,สมุทรสาคร แจงข่าวโรงงานติดโควิดกว่า เป็นยอดเก่า ไทยยูเนี่ยน เผยพบแค่ คน,"['โควิดสมุทรสาคร', 'โควิดวันนี้', 'covid_19', 'โควิด19', 'covid19', 'tnn', 'tnnthailand', 'tnnช่อง16', 'tnnonline']",neg
1346686066216976385,khen2522s,2021-01-06,12:12:33,,สสจ.สมุทรสาคร ยอมรับมีคนงานโรงงานในสมุทรสาครติด,"['โควิด', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346685425277149184,thansettakij,2021-01-06,12:10:00,,สมุทรสาครกักรักษาคนติดเชื้อในโรงงาน,"['covid19', 'โควิด19', 'โควิดสมุทรสาคร']",neg
1346685143851757568,springnews_tv,2021-01-06,12:08:53,,ต้องเข้มงวดมากขึ้น หมอทวีศิลป์ โฆษกศบค. เผยว่า การปรับมาตรการต้องดูตามสถานการณ์ หากไม่ดีขึ้น คงไม่ต้องรอ วันที่ อาจจะต้องพิจารณาอีกทีเพิ่มมาตรการ ถ้าหากประชาชนยังไม่ให้ความร่วมมือ .,"['spring', 'covid19', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346683882830135298,springnews_tv,2021-01-06,12:03:52,,ผู้เดินทางมาจากต่างประเทศ คัดกรอง และเข้าสถานกักกัน ราย .,"['spring', 'covid19', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346682306904297480,springnews_tv,2021-01-06,11:57:36,,การคัดกรองในเชิงรุก มีทั้งคนไทยและแรงงานต่างด้าว ราย . มากกว่า เป็นการติดเชื้อแต่ไม่มีอาการ และอยู่ในระหว่างรอผลการสอบสวนโรค .,"['spring', 'covid19', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346681861599158274,springnews_tv,2021-01-06,11:55:50,,รายละเอียดผู้ป่วยติดเชื้อในประเทศ ที่อยู่ในระหว่างการสอบสวนโรค ราย .,"['spring', 'covid19', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346681709585002496,springnews_tv,2021-01-06,11:55:14,,รายละเอียดผู้ป่วยติดเชื้อในประเทศ จำพวกประวัติเสี่ยง อาชีพเสี่ยง สัมผัสเสี่ยง ราย .,"['spring', 'covid19', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",neg
1346681327823720448,springnews_tv,2021-01-06,11:53:43,,รายละเอียดผู้ป่วยรายใหม่ในไทย .,"['spring', 'covid19', 'โควิด19', 'โควิดสมุทรสาคร', 'โควิดวันนี้']",pos
1346680930409148416,anonymouscitiz9,2021-01-06,11:52:08,,สาเหตุที่ไม่มี อยู่ในไทม์ไลน์ของผู้ติดเชื้อทุกราย แล้วยังมีหน้ามาบอกไม่ให้ปชช.ปิดบังข้อมูล อห,"['โควิด19', 'โควิดกรุงเทพ', 'โควิดสมุทรสาคร', 'โควิท19', 'โควิดวันนี้']",pos
